image_id,event_name,image_path,damage_severity,informative,humanitarian,disaster_types,model_name,prompt_name,LLM_analysis,refusal_detected,fallback_attempts,damage_severity_prediction,informative_prediction,humanitarian_prediction,disaster_types_prediction
ASONAM2017,ecuador_eq_severe_im_1567.jpg,data/ASONAM17_Damage_Image_Dataset/ecuador_eq/ecuador_eq_severe_im_1567.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows significant structural damage to buildings, with collapsed walls and debris scattered across the area. The buildings appear to have suffered substantial destruction, indicating a major functional impairment.
2. There are a few people visible in the image, but they are not the main focus. Their condition or activities are not clearly discernible.
3. The damage pattern suggests an earthquake, with characteristic structural collapse and debris.
4. The image is clear and provides useful visual information for assessing the extent of damage to infrastructure.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,earthquake
damage_multimodal,non_damage/images/building_2017-10-30_17-22-50.jpg,data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-22-50.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
The image shows a peaceful urban scene with intact buildings. There is no visible damage to structures, landscapes, or infrastructure. The buildings appear well-maintained with no signs of disaster impact such as cracks, debris, or water damage. There are no people present, and no signs of distress or emergency response activities. The scene is clear and well-lit, but it does not provide any information relevant to a humanitarian crisis or disaster response.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,905180714940891136_0,data/crisismmd/data_image/hurricane_harvey/5_9_2017/905180714940891136_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a vehicle on a dirt road next to a fence, with vegetation on one side. There is no visible damage to structures, landscapes, or infrastructure.
2. There are no people visible in the image, only a vehicle.
3. There are no signs indicating a specific type of disaster, such as water, fire, or structural damage.
4. The image is clear but does not provide any relevant information for humanitarian response as there is no visible disaster impact or human activity related to a crisis.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
AIDR,592902850210091009_0,data/aidr_disaster_types/nepal_earthquake/28_4_2015/592902850210091009_0.jpg,little_or_none,informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a group of people in a meeting or briefing setting. There are no visible signs of damage or disruption to structures, landscapes, or infrastructure.
2. People are present, appearing to be in a discussion or planning session. They are seated and attentive, with no visible distress or impact from a disaster.
3. There are no signs indicating a specific type of disaster. The setting appears organized and calm.
4. The image is clear but does not provide information relevant to a humanitarian response to a disaster.

</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
AIDR,mud_slides/images/flickr/000207.jpg,data/aidr_disaster_types/landslide_crawled_images_v2/mud_slides/images/flickr/000207.jpg,mild,informative,infrastructure_and_utility_damage,landslide,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a road partially blocked by debris, likely from a landslide. The debris consists of rocks and soil, indicating a disruption to the infrastructure.
2. There are people present, some holding umbrellas, suggesting rainy conditions. They appear to be navigating around the debris, but there is no visible distress or injury.
3. The presence of displaced soil and rocks along a slope suggests a landslide.
4. The image is clear and provides useful information about the road blockage and potential hazard from the landslide.

</analysis>

<labels>
{
  ""disaster_type"": ""landslide"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,landslide
ASONAM2017,nepal_eq_none_im_19201.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_19201.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a group of people, including a central figure speaking into multiple microphones. There is no visible damage or disruption to structures, landscapes, or infrastructure.
2. People are present, appearing to be part of a press conference or media event. They do not show signs of distress or being affected by a disaster.
3. There are no signs indicating a specific type of disaster. The setting appears normal and organized.
4. The image lacks clarity and relevance for humanitarian response as it does not depict any disaster-related content or needs.

</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,911623621046566912_0,data/crisismmd/data_image/mexico_earthquake/23_9_2017/911623621046566912_0.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows two individuals wearing reflective vests and hats, possibly indicating they are part of a response or volunteer team. There is no visible damage to structures or infrastructure in the background.
2. The people appear to be in a contemplative or concerned state, but there are no visible injuries or distress.
3. There are no signs indicating a specific type of disaster, such as debris, water, or smoke.
4. The image lacks clear disaster-relevant content and does not provide useful information for humanitarian aid assessment or response.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,910250946315390983_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910250946315390983_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
The image shows a stylized representation of the Puerto Rican flag with a background that resembles a storm or hurricane. The text ""THOUGHTS & PRAYERS"" is prominently displayed. There are no visible signs of actual damage, people, or specific disaster-related activities. The image appears to be symbolic rather than depicting a real scene of disaster or humanitarian need.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,901743093493489664_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901743093493489664_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows significant structural damage to a building, with a collapsed roof and debris scattered around. A small aircraft is visible under the debris, indicating damage to an airport or hangar facility.
2. No people are visible in the image, so their condition or activities cannot be assessed.
3. The damage suggests a possible hurricane or severe storm, as indicated by the collapsed structure and scattered debris.
4. The image is clear and provides useful information about the extent of structural damage, making it relevant for humanitarian response assessment.
</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,hurricane
aidr_old_data,903135175688806400_0,data/aidr_info/security-incidents-activities/31_8_2017/903135175688806400_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
I'm unable to analyze or classify this image.


FORMAT CORRECTION ATTEMPT:
<analysis>
The image is a cartoon illustration, not a real-life scene. It depicts caricatures of individuals with exaggerated features, holding a child and reacting in various ways. There is no visible damage to structures, landscapes, or infrastructure. The scene does not show any real people or actual disaster effects. The focus is on symbolic representation rather than actual humanitarian concerns. The image lacks clarity and relevance for humanitarian response as it does not provide real-world information or context.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,909761253006020613_2,data/crisismmd/data_image/hurricane_irma/18_9_2017/909761253006020613_2.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. There is no visible damage or functional disruption to structures, landscapes, or infrastructure in the image. The room appears intact and orderly.
2. People are present, wearing safety gear such as helmets and reflective vests. They appear to be engaged in some organized activity, possibly related to a response effort. There are no visible signs of distress or injury among them.
3. There are no signs indicating a specific type of disaster. The setting appears to be indoors, possibly a coordination or rest area for responders.
4. The image is clear and shows individuals in safety gear, suggesting a focus on organized response efforts rather than direct disaster impact.

</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""informative"",
  ""humanitarian"": ""rescue_volunteering_or_donation_effort""
}
</labels>",No,0,little_or_none,informative,rescue_volunteering_or_donation_effort,not_disaster
CrisisMMD,879974103444320256_0,data/crisismmd/data_image/srilanka_floods/28_6_2017/879974103444320256_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
The image shows a tattoo featuring animated characters. There is no visible damage, disaster, or humanitarian concern present. The scene is artistic and does not depict any real-life structures, landscapes, or people affected by a disaster. The image lacks any elements that would indicate a specific type of disaster or humanitarian need. It is clear and focused on the artwork itself.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,building_21485.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/extra_none_ggIM/building_21485.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a tall building with no visible damage or functional disruption. The structure appears intact with no signs of collapse, cracks, or other damage.
2. There are no people visible in the image, so their condition or activities cannot be assessed.
3. There are no signs indicating any specific type of disaster, such as water, fire, or debris.
4. The image is clear but does not provide any information relevant to a humanitarian response, as it depicts a normal urban scene without any disaster impact.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,922975296894242816_0,data/crisismmd/data_image/hurricane_maria/24_10_2017/922975296894242816_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. There is no visible damage or functional disruption to structures, landscapes, or infrastructure in the image.
2. A person is present, appearing in good condition, with no signs of distress or impact from a disaster.
3. There are no signs indicating any specific type of disaster.
4. The image lacks clarity and relevance for humanitarian response as it does not depict any disaster-related content.

</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,nepal_eq_none_im_14324.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_14324.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
The image depicts a cultural performance with dancers on a stage. There are no visible signs of disaster, damage, or disruption to structures or infrastructure. The people present appear to be part of an audience watching the performance, and there are no indications of distress or humanitarian concerns. The scene is clear and well-lit, focusing on the performance and audience, with no elements related to a disaster or emergency response.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
damage_multimodal,damaged_infrastructure/images/earthquake_2017-11-14_07-13-00.jpg,data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/damaged_infrastructure/images/earthquake_2017-11-14_07-13-00.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a collapsed building with significant structural damage, indicating a possible earthquake. The building is completely flattened, with debris scattered around.
2. People are present in the image, standing near the rubble. They appear to be observing the damage, but there are no visible signs of injury or distress among them.
3. The specific type of disaster indicated by the structural collapse is likely an earthquake.
4. The image is clear and provides relevant information for assessing the extent of damage to infrastructure, making it useful for humanitarian response.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,earthquake
CrisisMMD,909810241189109761_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909810241189109761_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a fallen tree leaning against a house, indicating potential damage to the structure. The tree appears uprooted, suggesting strong winds or a storm.
2. No people are visible in the image, so their condition or activities cannot be assessed.
3. The presence of the fallen tree and potential wind damage suggests a hurricane or storm event.
4. The image is clear and provides relevant information about the damage to the property, useful for assessing the need for humanitarian response.
</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,hurricane
ASONAM2017,building_17061.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/extra_none_ggIM/building_17061.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a large, modern architectural structure with a geometric design. There is no visible damage or functional disruption to the structure.
2. There are no people present in the image.
3. There are no signs indicating any type of disaster.
4. The image is clear but does not provide any information relevant to a humanitarian response.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,nepal_eq_severe_im_38454.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_severe_im_38454.jpg,little_or_none,informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a large open area with numerous tents and temporary shelters, indicating a possible displacement or refugee camp. There is no visible structural damage to buildings or infrastructure in the immediate vicinity.
2. People are not clearly visible due to the aerial perspective, but the presence of tents suggests that individuals may be residing there temporarily.
3. There are no specific signs of a disaster type such as flooding, fire, or structural collapse. The setup of tents suggests a response to displacement, possibly due to a disaster not directly visible in the image.
4. The image is clear and provides useful information about the presence of a temporary settlement, which is relevant for humanitarian response and assessment.

</analysis>

<labels>
{
  ""disaster_type"": ""other_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""informative"",
  ""humanitarian"": ""affected_injured_or_dead_people""
}
</labels>",No,0,little_or_none,informative,affected_injured_or_dead_people,other_disaster
ASONAM2017,bridge_damage_1052.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/bridge_damage/bridge_damage_1052.jpg,severe,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a road that is closed due to flooding. Water is covering the road and surrounding areas, indicating a disruption in normal function.
2. There are no visible people in the image, so their condition or activities cannot be assessed.
3. The presence of standing water and a ""Road Closed"" sign suggests a flood.
4. The image is clear and provides relevant information for assessing the impact of the flood on transportation infrastructure.

</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,flood
damage_multimodal,non_damage/images/ad_2017-11-25_09-18-35.jpg,data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_09-18-35.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a green car driving on a road surrounded by trees. There is no visible damage or disruption to structures, landscapes, or infrastructure.
2. No people are present in the image.
3. There are no signs indicating any type of disaster.
4. The image is clear but does not provide any information relevant to humanitarian response.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,road_19885.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/extra_none_ggIM/road_19885.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a clear road with no visible damage or functional disruption. The landscape includes mountains and clouds, with no signs of disaster-related damage.
2. There are no people present in the image.
3. There are no signs indicating a specific type of disaster. The scene appears calm and undisturbed.
4. The image lacks relevance for humanitarian response as it does not show any disaster impact or need for aid.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
AIDR,907302067630473216_0,data/aidr_disaster_types/harvey/11_9_2017/907302067630473216_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a residential area with piles of debris, including furniture and construction materials, outside homes. There is no visible structural damage to the houses themselves.
2. No people are visible in the image, so their condition or activities cannot be assessed.
3. The presence of debris suggests a cleanup effort, possibly following a flood, but there are no direct signs of water damage visible.
4. The image is clear and provides useful information about the aftermath of a potential disaster, focusing on debris and cleanup efforts.

</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,flood
ASONAM2017,bridge_damage_590.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/bridge_damage/bridge_damage_590.jpg,severe,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a covered wooden bridge with significant structural damage. The bridge appears to be partially collapsed, with one end resting in the water and the other end still attached to its foundation. The structural integrity is compromised, indicating functional disruption.
2. There are no people visible in the image, so no assessment of their condition or activities can be made.
3. The presence of water and the damage to the bridge suggest a flood or water-related disaster.
4. The image is clear and provides relevant information about the damage to infrastructure, which is useful for humanitarian response assessment.
</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,flood
AIDR,673120666003066880_0,data/aidr_disaster_types/chennai_flood/5_12_2015/673120666003066880_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a landscape with significant standing water, indicating flooding. Trees are partially submerged, suggesting that the water level is higher than normal.
2. There are no people visible in the image, so their condition or activities cannot be assessed.
3. The presence of standing water and submerged trees clearly indicates a flood.
4. The image is clear and provides relevant information about the extent of flooding in the area, which is useful for assessing the situation for humanitarian response.
</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,flood
ASONAM2017,nepal_eq_none_im_20343.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_20343.jpg,little_or_none,informative,affected_injured_or_dead_people,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a group of people, including children, sitting under a makeshift shelter made of tarps and corrugated metal. The shelter appears to be temporary and is set up on a dirt area, suggesting displacement or lack of permanent housing.
2. People are present, and they appear to be in a state of displacement, possibly due to a disaster. They are sitting closely together, indicating limited space and resources.
3. There are no clear signs of a specific disaster type such as flooding, fire, or structural collapse visible in the image. However, the temporary shelter suggests a response to some form of crisis.
4. The image is clear and provides relevant information about the living conditions and potential humanitarian needs of the people shown, such as shelter and basic necessities.

</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""informative"",
  ""humanitarian"": ""affected_injured_or_dead_people""
}
</labels>",No,0,little_or_none,informative,affected_injured_or_dead_people,not_disaster
AIDR,981901451445374977_1,data/aidr_disaster_types/natural_disaster/5_4_2018/981901451445374977_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
The image shows a close-up of vibrant pink flowers with green leaves, set against a backdrop of palm fronds and a clear blue sky. There is no visible damage to structures, landscapes, or infrastructure. No people are present, and there are no signs of distress or disaster. The scene appears peaceful and natural, with no indicators of any specific type of disaster. The image is clear but does not provide any information relevant to humanitarian response or disaster assessment.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
damage_multimodal,fires/images/forrestfire_2016-11-30_02-49-06.jpg,data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/fires/images/forrestfire_2016-11-30_02-49-06.jpg,severe,informative,infrastructure_and_utility_damage,fire,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
The image shows a landscape engulfed in flames, with visible smoke and fire spread across a hilly or mountainous area. The scene is dominated by the fire, with no visible structures or people present. The fire appears to be widespread, indicating a significant event. The image is clear and provides a strong visual of the fire's extent, making it relevant for assessing the situation's severity and potential response needs.
</analysis>

<labels>
{
  ""disaster_type"": ""fire"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,fire
CrisisMMD,911913161703424001_0,data/crisismmd/data_image/hurricane_maria/24_9_2017/911913161703424001_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows downed power lines and poles, indicating significant infrastructure damage. The road is partially flooded, suggesting water-related disruption.
2. There are people on a motorcycle navigating through the flooded street, indicating some level of impact on daily activities.
3. The presence of strong winds and downed trees suggests a hurricane or storm.
4. The image is clear and provides useful information for assessing the impact on infrastructure and the need for response efforts.

</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,hurricane
CrisisMMD,905762187796414464_1,data/crisismmd/data_image/hurricane_harvey/7_9_2017/905762187796414464_1.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. There is no visible damage or disruption to structures, landscapes, or infrastructure in the image. The setting appears to be a normal outdoor area with chairs and tables.
2. People are present, with one person appearing to receive medical attention from another individual. The person providing assistance is wearing a bright orange shirt, possibly indicating a volunteer or medical role.
3. There are no signs indicating a specific type of disaster. The scene appears to be a medical or aid setup, possibly for a minor injury or routine assistance.
4. The image is clear and shows a focused interaction between two individuals, which could be relevant for understanding small-scale aid or medical response efforts.

</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""informative"",
  ""humanitarian"": ""rescue_volunteering_or_donation_effort""
}
</labels>",No,0,little_or_none,informative,rescue_volunteering_or_donation_effort,not_disaster
ASONAM2017,nepal_eq_mild_im_21323.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_mild_im_21323.jpg,severe,informative,infrastructure_and_utility_damage,landslide,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a road with significant damage, where a portion of the road has collapsed, likely due to a landslide. The guardrail is bent and displaced, and there is visible soil and debris where the road has given way.
2. There are no people visible in the immediate area of the damage, suggesting no immediate human distress or injury is depicted.
3. The signs of a landslide are evident, with displaced soil and a collapsed road section.
4. The image is clear and provides useful information for assessing the damage to infrastructure, specifically the road.

</analysis>

<labels>
{
  ""disaster_type"": ""landslide"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,landslide
AIDR,land_slide/images/google/000653.jpg,data/aidr_disaster_types/landslide_crawled_images_v2/land_slide/images/google/000653.jpg,severe,informative,infrastructure_and_utility_damage,landslide,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a house that has been severely damaged, with significant structural collapse. The building appears to have been displaced and partially buried by soil and rocks.
2. There are no people visible in the image, so their condition or activities cannot be assessed.
3. The visible displacement of soil and rocks, along with the buried structure, indicates a landslide.
4. The image is clear and provides relevant information for assessing the damage to infrastructure due to a landslide.

</analysis>

<labels>
{
  ""disaster_type"": ""landslide"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,landslide
damage_multimodal,non_damage/images/building_2017-10-30_17-45-11.jpg,data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/building_2017-10-30_17-45-11.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a city street with several multi-story buildings. There is no visible damage or disruption to the structures, landscape, or infrastructure. The buildings appear intact and functional.
2. There are no people visible in the image, and no signs of distress or impact on individuals.
3. There are no signs indicating any specific type of disaster. The scene appears normal and undisturbed.
4. The image is clear but does not provide any relevant information for humanitarian response as there is no evidence of a disaster or humanitarian concern.

</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
