image_id,event_name,image_path,damage_severity,informative,humanitarian,disaster_types,model_name,prompt_name,LLM_analysis,refusal_detected,fallback_attempts,damage_severity_prediction,informative_prediction,humanitarian_prediction,disaster_types_prediction
aidr_old_data,905499359529369600_0,data/aidr_info/security-incidents-activities/6_9_2017/905499359529369600_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a cityscape with several tall buildings under construction. The buildings appear to be modern and intact, with no visible signs of damage or disaster. There are construction cranes visible, indicating ongoing development. The scene is clear and orderly, with no evidence of any humanitarian crisis or disaster.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,nepal_eq_none_im_31074.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_31074.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a man sitting next to a German Shepherd dog. They are in front of a stack of hay bales. There are no visible signs of disaster, damage, or humanitarian concerns. The scene appears to be calm and normal, with no elements indicating a crisis or emergency situation.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,bridge_damage_693.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/bridge_damage/bridge_damage_693.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a train traveling on a bridge. The bridge appears structurally intact with no visible signs of damage or disaster. The surrounding area looks normal, with trees and a clear sky. There are no indications of any humanitarian crisis or disaster-related damage.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,922436644636160000_0,data/crisismmd/data_image/hurricane_maria/23_10_2017/922436644636160000_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a dog standing on a tiled surface next to a pot filled with dog food. There is a tree stump and some greenery in the background. The scene appears calm and does not show any signs of disaster or damage. There are no visible humanitarian concerns or indications of a crisis.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
damage_multimodal,damaged_infrastructure/images/naturaldisaster_2017-10-18_12-22-09.jpg,data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/damaged_infrastructure/images/naturaldisaster_2017-10-18_12-22-09.jpg,severe,informative,infrastructure_and_utility_damage,other_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows the interior of a large warehouse or storage facility. There is significant disarray, with items scattered across the floor and shelves appearing disorganized. The floor seems to be wet, suggesting possible flooding. The structure itself appears intact, with no visible structural damage to the building. The scene is chaotic, but there are no visible signs of fire, landslides, or other disasters. There are no people visible in the image.
</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,flood
ASONAM2017,nepal_eq_none_im_13293.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_13293.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of five people sitting together on a couch, smiling and posing for the camera. There are no visible signs of disaster, damage, or humanitarian concerns. The setting appears to be indoors, possibly in a living room, with a plain wall in the background. This image does not depict any disaster-related scene.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,bridge_damage_677.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/bridge_damage/bridge_damage_677.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image depicts a stylized, cartoon-like scene of a wooden suspension bridge over a body of water. The bridge appears to be in disrepair, with missing planks and a precarious structure. The setting is bright and clear, with a visible sun in the sky. The scene does not show any real-life disaster or damage, as it is an artistic representation rather than a photograph of an actual event.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,918091371096846338_0,data/crisismmd/data_image/california_wildfires/11_10_2017/918091371096846338_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a well-lit, iconic building at night. There are no visible signs of damage, disaster, or humanitarian concerns. The structure appears intact and undisturbed, with no evidence of any emergency or crisis situation.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,nepal_eq_severe_im_34090.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_severe_im_34090.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a collapsed building with significant debris and rubble, indicating a major structural failure. There are people on and around the debris, suggesting rescue or recovery efforts. The scene appears chaotic, with a partially standing building in the background. The presence of people indicates potential humanitarian concerns related to affected individuals.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,earthquake
CrisisMMD,904339857383849985_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904339857383849985_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a large area with significant flooding. Roads, including a major highway, are submerged, and surrounding buildings appear to be affected by the water. The extent of the flooding suggests a disruption to normal activities and potential damage to infrastructure. There are no visible people, rescue efforts, or signs of injury or death. The scene is informative for assessing the impact of the flood on transportation and infrastructure.
</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,flood
CrisisMMD,905252092486541313_0,data/crisismmd/data_image/hurricane_harvey/6_9_2017/905252092486541313_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of people standing together, some in uniform, near an emergency vehicle. The setting appears calm, with no visible signs of disaster or damage. The people seem to be engaged in conversation or a briefing. There are trees and a fence in the background, and the weather appears clear.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,905454057334071296_0,data/crisismmd/data_image/hurricane_harvey/6_9_2017/905454057334071296_0.jpg,mild,informative,affected_injured_or_dead_people,flood,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a man in a flooded area, throwing furniture onto a floating surface. The water level is high, covering the street and reaching the houses in the background. The scene suggests a flood situation with potential damage to property and infrastructure. There are no visible signs of severe structural damage to the buildings, but the flooding indicates a significant disruption.
</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,flood
ASONAM2017,nepal_eq_severe_im_17315.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_severe_im_17315.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of people standing and walking on a pile of rubble and debris, which appears to be the remains of a collapsed structure. The presence of bricks and other building materials suggests significant structural damage. The people in the image seem to be assessing the situation or possibly involved in rescue or recovery efforts. There is no visible water, fire, or other elements indicating a different type of disaster.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,earthquake
AIDR,965327500250300416_0,data/aidr_disaster_types/natural_disaster/18_2_2018/965327500250300416_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of people posing happily around a red telephone booth. The setting appears to be a normal, undisturbed outdoor area with no visible signs of disaster or damage. The people are smiling and seem to be enjoying themselves, indicating a casual or social gathering. There are no indications of any humanitarian concerns or disaster-related elements.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,road_damage_2862.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/road_damage/road_damage_2862.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a scene with significant damage to buildings and scattered debris. A house appears to be partially destroyed, with parts of the roof missing and walls damaged. There is debris, including wooden planks and other materials, scattered across the ground. The sky is overcast, suggesting recent severe weather. No people are visible in the image.
</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,hurricane
ASONAM2017,nepal_eq_severe_im_25108.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_severe_im_25108.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a rural area with significant structural damage. There are collapsed buildings with debris scattered around. People are visible, possibly assessing the damage or seeking shelter. A makeshift tent is set up, indicating displacement. The surrounding area is hilly with trees, and the sky is overcast, but there are no visible signs of ongoing natural events like rain or fire.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,earthquake
ASONAM2017,nepal_eq_severe_im_15076.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_severe_im_15076.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a building that has partially collapsed, with visible structural damage. Debris is scattered around, and several people are present, possibly assessing the situation or involved in rescue efforts. The scene suggests a recent disaster, likely an earthquake, given the nature of the damage. The presence of people indicates potential humanitarian concerns, such as injuries or displacement.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""affected_injured_or_dead_people""
}
</labels>",No,0,severe,informative,affected_injured_or_dead_people,earthquake
ASONAM2017,nepal_eq_none_im_20095.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_20095.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of people on the roof of a building, with others gathered below. The building appears intact with no visible damage. The scene does not show any signs of a natural disaster or destruction. The people on the roof and those below seem to be engaged in some form of communication or protest, but there is no visible distress or emergency response.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
AIDR,930094419818061825_3,data/aidr_disaster_types/natural_disaster/13_11_2017/930094419818061825_3.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a scene with significant structural damage. A building appears to have collapsed, with debris and rubble scattered around. Two individuals are visible, possibly assessing the damage or searching through the debris. The scene suggests a recent disaster, likely an earthquake, given the nature of the destruction. There are no visible signs of fire, flooding, or other disaster types. The presence of people indicates potential humanitarian concerns related to affected individuals.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""affected_injured_or_dead_people""
}
</labels>",No,0,severe,informative,affected_injured_or_dead_people,earthquake
ASONAM2017,building_damage_2907.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/building_damage/building_damage_2907.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a heavily damaged building with significant structural destruction. The upper floors appear to be partially collapsed, and there is extensive debris around the site. The damage suggests a severe impact, possibly from an explosion or conflict. There are no visible people, rescue efforts, or signs of ongoing humanitarian aid in the image.
</analysis>

<labels>
{
  ""disaster_type"": ""other_disaster"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,other_disaster
AIDR,934443093138448384_0,data/aidr_disaster_types/natural_disaster/25_11_2017/934443093138448384_0.jpg,little_or_none,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a street with piles of household items, furniture, and garbage bags along the sidewalk. A person is walking past these items. There is no visible structural damage to buildings or infrastructure. The scene appears to be a cleanup or disposal of items rather than a result of a disaster.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
AIDR,907346103657537536_0,data/aidr_disaster_types/harvey/11_9_2017/907346103657537536_0.jpg,severe,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a residential area with water covering the ground, indicating flooding. A person is walking through the water, which appears to be several inches deep. The houses and infrastructure in the background do not show visible damage, suggesting the flooding is not severe enough to cause structural damage. The scene is calm, with no visible signs of distress or emergency response.
</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,little_or_none,informative,infrastructure_and_utility_damage,flood
CrisisMMD,901667778020741120_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901667778020741120_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image appears to be a blurred close-up of a person with an expression that might suggest shouting or excitement. There are no visible signs of disaster, damage, or humanitarian concerns. The background is indistinct, and there are no identifiable elements related to any disaster or humanitarian context.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,nepal_eq_none_im_22466.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_22466.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of armed police officers in tactical gear, some exiting a police vehicle. The setting appears to be outdoors, possibly in a rural or semi-urban area. There are no visible signs of a natural disaster such as damaged buildings, flooding, or fires. The focus is on the police presence, suggesting a security or law enforcement operation. There are no visible injured or affected civilians, and no apparent damage to infrastructure.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,nepal_eq_none_im_11667.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_11667.jpg,little_or_none,informative,affected_injured_or_dead_people,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of people, including children, near a makeshift shelter made of tarps and blankets. The setting appears to be outdoors, possibly in a temporary camp. The people seem to be in a vulnerable situation, suggesting displacement or lack of permanent housing. There is no visible damage to infrastructure or signs of a specific disaster like flooding or fire. The focus is on the people and their living conditions.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""informative"",
  ""humanitarian"": ""affected_injured_or_dead_people""
}
</labels>",No,0,little_or_none,informative,affected_injured_or_dead_people,not_disaster
ASONAM2017,nepal_eq_severe_im_5338.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_severe_im_5338.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows an aerial view of a densely populated urban area. There is visible destruction, with several buildings collapsed or severely damaged. Debris is scattered across the streets, and a large number of people are gathered around the affected areas, possibly indicating a response or rescue effort. The scene suggests significant structural damage, likely due to a disaster event.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,earthquake
CrisisMMD,930482499427241984_0,data/crisismmd/data_image/iraq_iran_earthquake/14_11_2017/930482499427241984_0.jpg,severe,informative,rescue_volunteering_or_donation_effort,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a scene with several damaged buildings in the background, indicating structural damage. There are people present, some in uniforms, carrying what appears to be a stretcher or body, suggesting rescue or recovery efforts. The ground is covered with debris, and there is a crowd of people, possibly indicating a response to a disaster. The scene suggests significant damage and humanitarian activity.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""affected_injured_or_dead_people""
}
</labels>",No,0,severe,informative,affected_injured_or_dead_people,earthquake
damage_multimodal,damaged_infrastructure/images/buildingcollapse_2017-09-01_16-41-09.jpg,data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/damaged_infrastructure/images/buildingcollapse_2017-09-01_16-41-09.jpg,severe,informative,rescue_volunteering_or_donation_effort,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a scene of significant destruction with debris and rubble, indicating a collapsed structure. There are people in protective gear, likely rescue workers, actively searching through the debris. This suggests a recent disaster event, possibly an earthquake, given the nature of the destruction. The presence of rescue personnel indicates ongoing response efforts.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""rescue_volunteering_or_donation_effort""
}
</labels>",No,0,severe,informative,rescue_volunteering_or_donation_effort,earthquake
CrisisMMD,904271772840841218_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904271772840841218_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a street lined with large piles of debris and household items, such as furniture and bags, suggesting a cleanup effort. The scene appears calm with no visible damage to the surrounding houses or infrastructure. There are no signs of immediate disaster effects like flooding or fire damage. The presence of debris could indicate a post-disaster cleanup, but the image itself does not show active disaster conditions.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,923286049345777664_0,data/crisismmd/data_image/california_wildfires/25_10_2017/923286049345777664_0.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of people wearing high-visibility vests standing near a van on a dirt road. There are traffic cones placed around the area, and a drone is visible on the ground. The scene appears calm, with no visible signs of disaster or damage. The setting seems to be a normal operational or survey activity rather than a response to a disaster.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,matthew_hurricane_unlabelled_im_354.jpg,data/ASONAM17_Damage_Image_Dataset/matthew_hurricane/matthew_hurricane_unlabelled_im_354.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a gas station with a severely damaged canopy, which appears to have been lifted or collapsed, likely due to strong winds or storm conditions. The ground is wet, suggesting recent heavy rain. There are no visible people, injuries, or rescue efforts in the image. The surrounding area includes some trees and buildings, which appear intact.
</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,hurricane
AIDR,921367971267862528_0,data/aidr_disaster_types/natural_disaster/20_10_2017/921367971267862528_0.jpg,severe,informative,infrastructure_and_utility_damage,fire,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a firefighter actively combating a wildfire. Flames are visible on a hillside, and smoke fills the sky. The firefighter is using a hose to spray water on the fire. The scene suggests an ongoing effort to control the fire, with visible flames and smoke indicating active burning. The presence of a helicopter in the sky suggests aerial support in firefighting efforts.
</analysis>

<labels>
{
  ""disaster_type"": ""fire"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""rescue_volunteering_or_donation_effort""
}
</labels>",No,0,severe,informative,rescue_volunteering_or_donation_effort,fire
aidr_old_data,958546508189585408_1,data/aidr_info/natural_disaster/31_1_2018/958546508189585408_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image is a cartoon depicting a character whose bike was stolen. The character reflects on the situation, concluding that the thief's happiness outweighs their own sadness, thus increasing overall happiness. There is no visible disaster, damage, or humanitarian concern present in the image.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
AIDR,976857097521582085_0,data/aidr_disaster_types/natural_disaster/22_3_2018/976857097521582085_0.jpg,little_or_none,informative,not_humanitarian,fire,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a natural landscape with trees and vegetation. There is visible smoke rising from the ground, indicating a fire. The scene suggests a wildfire or a controlled burn near a forested area. There are no visible structures or people in the image, and the fire appears to be in a contained area without visible flames. The presence of smoke suggests potential air quality concerns.
</analysis>

<labels>
{
  ""disaster_type"": ""fire"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,informative,not_humanitarian,fire
AIDR,923637676468817920_0,data/aidr_disaster_types/natural_disaster/26_10_2017/923637676468817920_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a scene with significant debris scattered around, including broken pieces of structures and vegetation. There are damaged buildings visible in the background, and the area appears to be in disarray. The scene suggests a recent event that caused destruction, possibly involving strong forces like wind or water. There are no visible people in distress or engaged in rescue efforts.
</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,hurricane
CrisisMMD,904397431789547523_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904397431789547523_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of people standing together, possibly posing for a photo. There are no visible signs of disaster, damage, or humanitarian concerns. The scene appears to be normal, with people casually dressed and standing on what looks like a paved surface. There is no evidence of any emergency or crisis situation.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,road_damage_884.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/road_damage/road_damage_884.jpg,little_or_none,informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a section of a road with a large, rectangular patch of asphalt that appears to be worn or damaged. There are no visible signs of a disaster such as flooding, fire, or structural collapse. The scene appears to be a normal urban environment with typical road wear and tear.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
AIDR,966795251028553728_0,data/aidr_disaster_types/natural_disaster/22_2_2018/966795251028553728_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows people taking cover under tables, which is a common safety measure during an earthquake. There is no visible damage to the infrastructure, and the scene appears to be indoors, possibly in a classroom or office setting. The people seem calm, and there are no signs of panic or injury.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,informative,not_humanitarian,earthquake
